filename, meanMT, stdMT, meanDistance, stdDistance, errorRate,outlierRate, IDe, meanWidth, meanDist, ID, width, distance,TP 
FLT/P20/trackpad/P20T7/P20T7trackpadB,0.6353,1.3020,395.3800,3.0502,0.0000,0.0000,5.2904,10.3681,395.3800,3.9832,27.0000,400.0000,8.3277
FLT/P20/trackpad/P20T7/P20T7trackpadA,0.4944,1.1650,391.5536,7.8829,0.0000,0.0000,4.9838,12.7779,391.5536,3.0032,57.0000,400.0000,10.0813
FLT/P20/trackpad/P20T4/P20T4trackpadA,0.4967,1.2391,390.0176,6.5802,0.0000,0.0000,4.3482,20.1377,390.0176,3.0032,57.0000,400.0000,8.7537
FLT/P20/trackpad/P20T4/P20T4trackpadC,0.5096,1.3706,394.7541,3.5394,0.0909,0.0000,6.0145,6.2022,394.7541,4.9896,13.0000,400.0000,11.8024
FLT/P20/trackpad/P20T4/P20T4trackpadB,0.6245,1.3066,395.7406,4.3803,0.0000,0.0000,5.3075,10.2518,395.7406,3.9832,27.0000,400.0000,8.4994
FLT/P28/Trackpad/P28T7/P28T7trackpadA,0.7916,1.9659,395.3556,5.8107,0.0000,0.0000,5.0830,12.0187,395.3556,3.0032,57.0000,400.0000,6.4209
FLT/P28/Trackpad/P28T7/P28T7trackpadB,0.8250,2.2509,394.5879,2.9406,0.0000,0.0000,5.2838,10.3956,394.5879,3.9832,27.0000,400.0000,6.4046
FLT/P28/Trackpad/P28T7/P28T7trackpadC,1.3508,2.6483,395.4565,2.6878,0.0000,0.0000,6.5545,4.2524,395.4565,4.9896,13.0000,400.0000,4.8523
FLT/P28/Trackpad/P28T4/P28T4trackpadA,0.7985,1.9170,390.9749,7.2476,0.0000,0.0000,4.1866,22.7193,390.9749,3.0032,57.0000,400.0000,5.2428
FLT/P28/Trackpad/P28T4/P28T4trackpadB,0.8658,2.1026,391.6629,3.5256,0.0000,0.0000,5.3195,10.0598,391.6629,3.9832,27.0000,400.0000,6.1439
FLT/P28/Trackpad/P28T4/P28T4trackpadC,1.2304,2.5501,394.5617,2.2767,0.0000,0.0000,6.1320,5.7075,394.5617,4.9896,13.0000,400.0000,4.9839
FLT/P28/Trackpad/P28T2/P28T2trackpadB,0.9969,2.0785,393.4076,3.1967,0.0000,0.0000,5.4079,9.4899,393.4076,3.9832,27.0000,400.0000,5.4247
FLT/P28/Trackpad/P28T2/P28T2trackpadC,1.3856,3.1803,396.0243,2.5936,0.0000,0.0000,6.1071,5.8296,396.0243,4.9896,13.0000,400.0000,4.4075
FLT/P28/Trackpad/P28T2/P28T2trackpadA,0.7222,1.7466,394.9770,6.8387,0.0000,0.0000,4.5827,17.2004,394.9770,3.0032,57.0000,400.0000,6.3457
FLT/P28/Trackpad/P28T3/P28T3trackpadC,1.6256,2.9058,593.5992,1.9135,0.0909,0.0000,6.5747,6.2935,593.5992,5.5593,13.0000,600.0000,4.0445
FLT/P28/Trackpad/P28T3/P28T3trackpadB,0.9616,2.1991,393.3231,4.0504,0.0000,0.0000,5.3176,10.1162,393.3231,3.9832,27.0000,400.0000,5.5298
FLT/P28/Trackpad/P28T3/P28T3trackpadA,0.8843,2.1146,390.6864,5.4693,0.0000,0.0000,4.8348,14.1877,390.6864,3.0032,57.0000,400.0000,5.4675
FLT/P28/Trackpad/P28T6/P28T6trackpadB,0.8416,2.0677,391.4549,3.3592,0.0000,0.0000,4.8412,14.1504,391.4549,3.9832,27.0000,400.0000,5.7521
FLT/P28/Trackpad/P28T6/P28T6trackpadC,1.7028,2.8843,394.4672,2.9315,0.0909,0.0000,5.9876,6.3163,394.4672,4.9896,13.0000,400.0000,3.5163
FLT/P28/Trackpad/P28T6/P28T6trackpadA,0.6930,1.7983,391.9550,9.9129,0.0000,0.0000,4.1947,22.6413,391.9550,3.0032,57.0000,400.0000,6.0529
FLT/P28/Trackpad/P28T8/P28T8trackpadC,1.0284,2.2729,393.7988,2.2401,0.0000,0.0000,6.2103,5.3911,393.7988,4.9896,13.0000,400.0000,6.0391
FLT/P28/Trackpad/P28T8/P28T8trackpadB,0.9185,2.0185,393.5112,3.2777,0.0000,0.0000,5.6663,7.9043,393.5112,3.9832,27.0000,400.0000,6.1688
FLT/P28/Trackpad/P28T8/P28T8trackpadA,0.6935,1.7600,389.1088,8.2805,0.0000,0.0000,4.9962,12.5860,389.1088,3.0032,57.0000,400.0000,7.2039
FLT/P28/Trackpad/P28T1/P28T1trackpadA,0.8795,2.3018,387.5671,8.4251,0.0000,0.0000,3.9686,26.4459,387.5671,3.0032,57.0000,400.0000,4.5125
FLT/P28/Trackpad/P28T1/P28T1trackpadC,1.5633,2.9416,396.3219,2.6656,0.0909,0.0000,6.1356,5.7185,396.3219,4.9896,13.0000,400.0000,3.9248
FLT/P28/Trackpad/P28T1/P28T1trackpadB,1.0570,2.3335,394.7825,2.9702,0.0000,0.0000,5.8935,6.7547,394.7825,3.9832,27.0000,400.0000,5.5757
FLT/P28/Trackpad/P28T5/P28T5trackpadA,0.7798,1.8058,390.9595,8.8609,0.0000,0.0000,3.9210,27.6354,390.9595,3.0032,57.0000,400.0000,5.0281
FLT/P28/Trackpad/P28T5/P28T5trackpadC,1.3683,2.8667,395.3018,2.0368,0.0000,0.0000,6.5687,4.2087,395.3018,4.9896,13.0000,400.0000,4.8007
FLT/P28/Trackpad/P28T5/P28T5trackpadB,0.9877,2.3997,393.5224,3.4071,0.0000,0.0000,5.3784,9.6933,393.5224,3.9832,27.0000,400.0000,5.4452
FLT/P12/fingers/P12F4/P12F4fingersC,3.1869,5.8793,394.8304,3.7807,0.1818,0.0000,6.1862,5.4978,394.8304,4.9896,13.0000,400.0000,1.9411
FLT/P12/fingers/P12F4/P12F4fingersB,1.2829,3.8611,395.6796,5.0632,0.0000,0.0000,5.1603,11.3826,395.6796,3.9832,27.0000,400.0000,4.0224
FLT/P12/fingers/P12F4/P12F4fingersA,1.1453,4.0816,394.6099,7.0759,0.0000,0.0000,4.6134,16.8082,394.6099,3.0032,57.0000,400.0000,4.0282
FLT/P12/fingers/P12F5/P12F5fingersC,1.1565,3.4406,395.3006,1.6394,0.0000,0.0000,6.6029,4.1092,395.3006,4.9896,13.0000,400.0000,5.7091
FLT/P12/fingers/P12F5/P12F5fingersA,0.8699,2.5660,391.8816,6.4983,0.0000,0.0000,4.8208,14.3748,391.8816,3.0032,57.0000,400.0000,5.5417
FLT/P12/fingers/P12F5/P12F5fingersB,0.5115,2.3818,395.7920,6.4785,0.0909,0.0000,5.3182,10.1751,395.7920,3.9832,27.0000,400.0000,10.3973
FLT/P12/fingers/P12F7/P12F7fingersB,1.2681,2.9483,395.9496,3.9352,0.0909,0.0000,6.4558,4.5626,395.9496,3.9832,27.0000,400.0000,5.0910
FLT/P12/fingers/P12F7/P12F7fingersA,1.0382,2.9876,398.1945,6.8479,0.0000,0.0000,4.0712,25.1880,398.1945,3.0032,57.0000,400.0000,3.9214
FLT/P12/fingers/P12F7/P12F7fingersC,1.3744,2.8793,394.9702,2.7345,0.0909,0.0000,6.4154,4.6821,394.9702,4.9896,13.0000,400.0000,4.6678
FLT/P12/fingers/P12F8/P12F8fingersA,0.8831,3.0392,397.6613,9.8856,0.0000,0.0000,3.8785,29.0090,397.6613,3.0032,57.0000,400.0000,4.3920
FLT/P12/fingers/P12F8/P12F8fingersC,0.9649,3.8883,396.8267,2.5262,0.0909,0.0000,6.4031,4.7452,396.8267,4.9896,13.0000,400.0000,6.6360
FLT/P12/fingers/P12F8/P12F8fingersB,1.4821,4.2116,395.1281,4.0722,0.0000,0.0000,5.7000,7.7501,395.1281,3.9832,27.0000,400.0000,3.8459
FLT/P12/fingers/P12F3/P12F3fingersC,1.1035,3.7621,394.4519,3.2045,0.2727,0.0000,5.9462,6.5028,394.4519,4.9896,13.0000,400.0000,5.3885
FLT/P12/fingers/P12F3/P12F3fingersA,1.3235,3.6833,390.0067,6.9862,0.0000,0.0000,4.4017,19.3677,390.0067,3.0032,57.0000,400.0000,3.3257
FLT/P12/fingers/P12F3/P12F3fingersB,1.1185,3.7417,393.5526,4.0024,0.0000,0.0000,5.1605,11.3199,393.5526,3.9832,27.0000,400.0000,4.6136
FLT/P12/fingers/P12F1/P12F1fingersA,2.5002,8.6165,409.0500,28.0681,0.2727,0.0000,3.7562,32.6923,409.0500,3.0032,57.0000,400.0000,1.5023
FLT/P12/fingers/P12F1/P12F1fingersC,6.2043,11.5343,594.0345,7.0715,0.1818,0.0000,6.6767,5.8641,594.0345,5.5593,13.0000,600.0000,1.0761
FLT/P12/fingers/P12F1/P12F1fingersB,0.6852,6.2839,396.0348,7.1099,0.0909,0.0000,4.8160,14.5767,396.0348,3.9832,27.0000,400.0000,7.0287
FLT/P12/fingers/P12F2/P12F2fingersA,1.3858,4.2475,390.1886,7.8112,0.0000,0.0000,4.2011,22.4341,390.1886,3.0032,57.0000,400.0000,3.0315
FLT/P12/fingers/P12F2/P12F2fingersB,1.3665,4.3670,395.7077,4.6016,0.0000,0.0000,4.9206,13.5114,395.7077,3.9832,27.0000,400.0000,3.6010
FLT/P12/fingers/P12F2/P12F2fingersC,2.6293,6.2480,394.6079,2.0454,0.0000,0.0000,5.9221,6.6169,394.6079,4.9896,13.0000,400.0000,2.2524
FLT/P12/fingers/P12F6/P12F6fingersC,2.0662,6.6525,594.3380,2.0933,0.1818,0.0000,6.6149,6.1263,594.3380,5.5593,13.0000,600.0000,3.2015
FLT/P12/fingers/P12F6/P12F6fingersB,0.9492,2.7768,393.2974,3.3614,0.0000,0.0000,5.4170,9.4263,393.2974,3.9832,27.0000,400.0000,5.7070
FLT/P12/fingers/P12F6/P12F6fingersA,1.8545,6.9746,391.4596,9.9014,0.0000,0.0000,4.0585,24.9932,391.4596,3.0032,57.0000,400.0000,2.1884
FLT/P12/trackpad/P12T5/P12T5trackpadB,0.6588,1.3141,397.6839,2.6174,0.0000,0.0000,5.9150,6.7020,397.6839,3.9832,27.0000,400.0000,8.9782
FLT/P12/trackpad/P12T5/P12T5trackpadA,0.5995,1.2315,391.2059,6.4016,0.0000,0.0000,4.7229,15.3973,391.2059,3.0032,57.0000,400.0000,7.8786
FLT/P12/trackpad/P12T5/P12T5trackpadC,0.9708,1.8201,396.2244,2.2226,0.0000,0.0000,6.3744,4.8341,396.2244,4.9896,13.0000,400.0000,6.5660
FLT/P12/trackpad/P12T8/P12T8trackpadA,0.6004,1.2712,386.8076,5.5615,0.0000,0.0000,4.1517,23.0601,386.8076,3.0032,57.0000,400.0000,6.9153
FLT/P12/trackpad/P12T8/P12T8trackpadC,0.9039,1.6659,395.6864,1.6757,0.0000,0.0000,7.4597,2.2607,395.6864,4.9896,13.0000,400.0000,8.2527
FLT/P12/trackpad/P12T8/P12T8trackpadB,0.6438,1.4036,395.7639,3.8244,0.0000,0.0000,5.3093,10.2391,395.7639,3.9832,27.0000,400.0000,8.2466
FLT/P12/trackpad/P12T2/P12T2trackpadB,0.6674,1.4146,395.7972,3.1489,0.0000,0.0000,5.7055,7.7333,395.7972,3.9832,27.0000,400.0000,8.5492
FLT/P12/trackpad/P12T2/P12T2trackpadC,1.0022,2.0899,396.5549,2.9929,0.0000,0.0000,6.2630,5.2316,396.5549,4.9896,13.0000,400.0000,6.2494
FLT/P12/trackpad/P12T2/P12T2trackpadA,0.6639,1.4651,389.7760,5.2686,0.0000,0.0000,4.3675,19.8436,389.7760,3.0032,57.0000,400.0000,6.5785
FLT/P12/trackpad/P12T4/P12T4trackpadA,0.5825,1.3543,387.1779,10.2309,0.0000,0.0000,4.0436,24.9931,387.1779,3.0032,57.0000,400.0000,6.9413
FLT/P12/trackpad/P12T4/P12T4trackpadC,1.0388,1.8174,396.3187,1.3142,0.0000,0.0000,6.0498,6.0740,396.3187,4.9896,13.0000,400.0000,5.8237
FLT/P12/trackpad/P12T4/P12T4trackpadB,0.7252,1.2767,394.6290,5.9930,0.0909,0.0000,5.0211,12.5391,394.6290,3.9832,27.0000,400.0000,6.9238
FLT/P12/trackpad/P12T7/P12T7trackpadB,0.6184,1.3560,393.9694,3.8568,0.0000,0.0000,5.6251,8.1476,393.9694,3.9832,27.0000,400.0000,9.0968
FLT/P12/trackpad/P12T7/P12T7trackpadA,0.5961,1.6176,391.3350,8.5532,0.0000,0.0000,3.9286,27.5047,391.3350,3.0032,57.0000,400.0000,6.5907
FLT/P12/trackpad/P12T7/P12T7trackpadC,0.8489,1.5859,394.7876,1.6556,0.0000,0.0000,6.4791,4.4757,394.7876,4.9896,13.0000,400.0000,7.6322
FLT/P12/trackpad/P12T3/P12T3trackpadC,1.2568,2.6220,396.1089,1.3205,0.0000,0.0000,5.9765,6.3925,396.1089,4.9896,13.0000,400.0000,4.7552
FLT/P12/trackpad/P12T3/P12T3trackpadA,0.6330,1.3186,390.7037,8.0750,0.0000,0.0000,4.1737,22.9193,390.7037,3.0032,57.0000,400.0000,6.5935
FLT/P12/trackpad/P12T3/P12T3trackpadB,0.7069,1.5378,398.1361,3.5947,0.0000,0.0000,5.2192,10.9828,398.1361,3.9832,27.0000,400.0000,7.3831
FLT/P12/trackpad/P12T1/P12T1trackpadC,1.2936,2.3417,396.3418,2.3891,0.0000,0.0000,6.2493,5.2793,396.3418,4.9896,13.0000,400.0000,4.8308
FLT/P12/trackpad/P12T1/P12T1trackpadA,0.7082,1.4572,394.7295,8.0835,0.0000,0.0000,4.3601,20.2057,394.7295,3.0032,57.0000,400.0000,6.1567
FLT/P12/trackpad/P12T1/P12T1trackpadB,0.7246,1.4920,395.7272,3.5452,0.0000,0.0000,5.2689,10.5372,395.7272,3.9832,27.0000,400.0000,7.2710
FLT/P12/trackpad/P12T6/P12T6trackpadA,0.5711,1.3700,392.0589,8.7301,0.0000,0.0000,4.0228,25.7012,392.0589,3.0032,57.0000,400.0000,7.0440
FLT/P12/trackpad/P12T6/P12T6trackpadB,0.6244,1.2696,397.9982,3.7209,0.0000,0.0000,5.6656,7.9985,397.9982,3.9832,27.0000,400.0000,9.0742
FLT/P12/trackpad/P12T6/P12T6trackpadC,0.7804,1.6239,395.6668,1.9153,0.1818,0.0000,6.8157,3.5439,395.6668,4.9896,13.0000,400.0000,8.7330
FLT/P10/fingers/P10F8/P10F8fingersC,3.8464,6.9548,396.5124,2.8691,0.3636,0.0000,7.4261,2.3190,396.5124,4.9896,13.0000,400.0000,1.9307
FLT/P10/fingers/P10F8/P10F8fingersA,1.1099,3.8961,365.3998,96.1741,0.0909,0.0000,4.1086,22.4853,365.3998,3.0032,57.0000,400.0000,3.7018
FLT/P10/fingers/P10F8/P10F8fingersB,1.8460,6.6073,396.7425,4.7851,0.0000,0.0000,4.7841,14.9418,396.7425,3.9832,27.0000,400.0000,2.5916
FLT/P10/fingers/P10F7/P10F7fingersB,-1.2786,3.4568,396.9013,9.1996,0.3636,0.0000,5.0451,12.3966,396.9013,3.9832,27.0000,400.0000,-3.9459
FLT/P10/fingers/P10F7/P10F7fingersA,1.2118,4.2216,396.2711,29.9965,0.1818,0.0000,4.2460,22.0458,396.2711,3.0032,57.0000,400.0000,3.5040
FLT/P10/fingers/P10F7/P10F7fingersC,2.2940,5.3278,594.2090,1.7958,0.0909,0.0000,6.7349,5.6316,594.2090,5.5593,13.0000,600.0000,2.9359
FLT/P10/fingers/P10F1/P10F1fingersA,6.6116,10.8454,399.2643,12.1243,0.5455,0.0000,3.8836,29.0174,399.2643,3.0032,57.0000,400.0000,0.5874
FLT/P10/fingers/P10F1/P10F1fingersC,1.5076,4.4435,395.5882,9.9661,0.5455,0.0000,6.6804,3.8948,395.5882,4.9896,13.0000,400.0000,4.4312
FLT/P10/fingers/P10F1/P10F1fingersB,2.7249,8.4749,399.9302,14.3879,0.1818,0.0000,5.1725,11.4055,399.9302,3.9832,27.0000,400.0000,1.8982
FLT/P10/fingers/P10F6/P10F6fingersC,0.7612,3.5099,396.0972,2.2330,0.1818,0.0000,6.0292,6.1595,396.0972,4.9896,13.0000,400.0000,7.9204
FLT/P10/fingers/P10F6/P10F6fingersB,1.5378,5.0456,394.0907,7.1133,0.1818,0.0000,4.8751,13.9023,394.0907,3.9832,27.0000,400.0000,3.1703
FLT/P10/fingers/P10F6/P10F6fingersA,2.5347,10.4127,393.9774,12.1682,0.0000,0.0000,4.1701,23.1722,393.9774,3.0032,57.0000,400.0000,1.6452
FLT/P10/fingers/P10F2/P10F2fingersB,1.8091,4.1676,398.6332,8.2248,0.1818,0.0000,4.6889,16.0791,398.6332,3.9832,27.0000,400.0000,2.5918
FLT/P10/fingers/P10F2/P10F2fingersA,0.9577,4.4025,396.2739,12.3669,0.0000,0.0000,4.0325,25.7908,396.2739,3.0032,57.0000,400.0000,4.2105
FLT/P10/fingers/P10F2/P10F2fingersC,2.7510,5.7683,396.5609,2.8740,0.0909,0.0000,6.6607,3.9586,396.5609,4.9896,13.0000,400.0000,2.4212
FLT/P10/fingers/P10F4/P10F4fingersB,1.2819,3.4863,397.1064,4.7110,0.0000,0.0000,5.1587,11.4369,397.1064,3.9832,27.0000,400.0000,4.0242
FLT/P10/fingers/P10F4/P10F4fingersA,2.5715,4.5868,392.7951,18.2753,0.2727,0.0000,3.7073,32.5646,392.7951,3.0032,57.0000,400.0000,1.4417
FLT/P10/fingers/P10F4/P10F4fingersC,2.9371,6.4675,395.2464,2.5442,0.0909,0.0000,5.8746,6.8533,395.2464,4.9896,13.0000,400.0000,2.0001
FLT/P10/fingers/P10F5/P10F5fingersA,2.3513,7.2642,389.7723,8.3332,0.0909,0.0000,4.3207,20.5322,389.7723,3.0032,57.0000,400.0000,1.8376
FLT/P10/fingers/P10F5/P10F5fingersC,3.2259,6.6389,395.6538,3.1952,0.1818,0.0000,6.8769,3.3952,395.6538,4.9896,13.0000,400.0000,2.1318
FLT/P10/fingers/P10F5/P10F5fingersB,1.3935,3.6365,396.5887,4.4477,0.0000,0.0000,5.1883,11.1834,396.5887,3.9832,27.0000,400.0000,3.7234
FLT/P10/fingers/P10F3/P10F3fingersB,2.1422,4.6940,393.6841,6.6731,0.0909,0.0000,5.7959,7.2162,393.6841,3.9832,27.0000,400.0000,2.7056
FLT/P10/fingers/P10F3/P10F3fingersC,1.1461,3.8066,396.2417,2.5121,0.0909,0.0000,6.0111,6.2407,396.2417,4.9896,13.0000,400.0000,5.2448
FLT/P10/fingers/P10F3/P10F3fingersA,1.7542,3.7172,404.5334,14.7927,0.1818,0.0000,3.8134,30.9781,404.5334,3.0032,57.0000,400.0000,2.1738
FLT/P10/trackpad/P10T5/P10T5trackpadC,0.7103,1.5024,394.8893,2.5969,0.0000,0.0000,6.0566,6.0233,394.8893,4.9896,13.0000,400.0000,8.5271
FLT/P10/trackpad/P10T5/P10T5trackpadB,0.4122,1.2380,395.7718,5.5609,0.0909,0.0000,5.5963,8.3533,395.7718,3.9832,27.0000,400.0000,13.5767
FLT/P10/trackpad/P10T5/P10T5trackpadA,0.4916,1.1700,393.8774,9.2584,0.0000,0.0000,4.1874,22.8737,393.8774,3.0032,57.0000,400.0000,8.5173
FLT/P10/trackpad/P10T1/P10T1trackpadA,0.4474,1.1762,394.1500,13.5446,0.0000,0.0000,3.7445,31.7779,394.1500,3.0032,57.0000,400.0000,8.3702
FLT/P10/trackpad/P10T1/P10T1trackpadB,0.7522,1.5086,395.7065,5.2633,0.0909,0.0000,5.0982,11.8993,395.7065,3.9832,27.0000,400.0000,6.7777
FLT/P10/trackpad/P10T1/P10T1trackpadC,0.8885,1.9495,593.9793,2.5838,0.0000,0.0000,6.8258,5.2828,593.9793,5.5593,13.0000,600.0000,7.6819
FLT/P10/trackpad/P10T7/P10T7trackpadB,0.5606,1.2599,394.6500,5.4068,0.0000,0.0000,5.0836,11.9924,394.6500,3.9832,27.0000,400.0000,9.0675
FLT/P10/trackpad/P10T7/P10T7trackpadA,0.4249,1.0107,392.8857,8.7473,0.0000,0.0000,4.6821,15.9250,392.8857,3.0032,57.0000,400.0000,11.0190
FLT/P10/trackpad/P10T7/P10T7trackpadC,1.0456,1.5782,593.4450,3.9986,0.1818,0.0000,7.1062,4.3387,593.4450,5.5593,13.0000,600.0000,6.7966
FLT/P10/trackpad/P10T3/P10T3trackpadC,0.7197,4.8250,395.4651,1.7331,0.0000,0.0000,6.3054,5.0643,395.4651,4.9896,13.0000,400.0000,8.7608
FLT/P10/trackpad/P10T3/P10T3trackpadA,0.4730,1.4329,395.2131,9.7673,0.0000,0.0000,4.6519,16.3716,395.2131,3.0032,57.0000,400.0000,9.8349
FLT/P10/trackpad/P10T3/P10T3trackpadB,0.6594,1.5801,393.4276,3.1666,0.0000,0.0000,5.3078,10.1900,393.4276,3.9832,27.0000,400.0000,8.0498
FLT/P10/trackpad/P10T6/P10T6trackpadC,0.8654,1.8126,395.0591,1.7543,0.0000,0.0000,6.0941,5.8691,395.0591,4.9896,13.0000,400.0000,7.0422
FLT/P10/trackpad/P10T6/P10T6trackpadB,0.6550,1.6403,394.3802,4.1386,0.0000,0.0000,4.8666,13.9982,394.3802,3.9832,27.0000,400.0000,7.4299
FLT/P10/trackpad/P10T6/P10T6trackpadA,0.5708,1.2138,395.9475,10.2657,0.0000,0.0000,4.1011,24.4996,395.9475,3.0032,57.0000,400.0000,7.1846
FLT/P10/trackpad/P10T4/P10T4trackpadB,0.6548,1.2675,394.0781,5.3528,0.0909,0.0000,5.3368,9.9981,394.0781,3.9832,27.0000,400.0000,8.1503
FLT/P10/trackpad/P10T4/P10T4trackpadC,1.2972,2.0250,394.4951,1.6997,0.1818,0.0000,6.6068,4.0895,394.4951,4.9896,13.0000,400.0000,5.0931
FLT/P10/trackpad/P10T4/P10T4trackpadA,0.7303,1.3627,394.5694,6.7234,0.0909,0.0000,3.9891,26.5179,394.5694,3.0032,57.0000,400.0000,5.4622
FLT/P10/trackpad/P10T8/P10T8trackpadC,0.6978,1.4879,396.7480,2.4315,0.0000,0.0000,6.3417,4.9529,396.7480,4.9896,13.0000,400.0000,9.0879
FLT/P10/trackpad/P10T8/P10T8trackpadA,0.4455,1.1250,394.4334,7.8047,0.0000,0.0000,3.6660,33.7307,394.4334,3.0032,57.0000,400.0000,8.2282
FLT/P10/trackpad/P10T8/P10T8trackpadB,0.4892,1.1943,398.6458,3.0073,0.0000,0.0000,5.3970,9.6905,398.6458,3.9832,27.0000,400.0000,11.0328
FLT/P10/trackpad/P10T2/P10T2trackpadA,0.4774,1.2477,392.3308,10.3219,0.0000,0.0000,4.1585,23.2731,392.3308,3.0032,57.0000,400.0000,8.7113
FLT/P10/trackpad/P10T2/P10T2trackpadC,1.4501,3.5009,395.4898,2.1163,0.0000,0.0000,6.8887,3.3660,395.4898,4.9896,13.0000,400.0000,4.7505
FLT/P10/trackpad/P10T2/P10T2trackpadB,0.5747,1.4219,396.5910,4.6747,0.0000,0.0000,5.3975,9.6374,396.5910,3.9832,27.0000,400.0000,9.3914
FLT/P23/fingers/P23F8/P23F8fingersC,0.5111,3.4058,394.8693,2.0893,0.0909,0.0000,6.1065,5.8153,394.8693,4.9896,13.0000,400.0000,11.9477
FLT/P23/fingers/P23F8/P23F8fingersA,0.6641,1.9363,396.2220,8.0910,0.0000,0.0000,4.7954,14.8012,396.2220,3.0032,57.0000,400.0000,7.2210
FLT/P23/fingers/P23F8/P23F8fingersB,0.7984,1.9246,397.1822,3.6480,0.0000,0.0000,5.8956,6.7857,397.1822,3.9832,27.0000,400.0000,7.3846
FLT/P23/fingers/P23F1/P23F1fingersA,1.0519,4.3247,389.2649,12.5124,0.1818,0.0000,4.4381,18.8254,389.2649,3.0032,57.0000,400.0000,4.2192
FLT/P23/fingers/P23F1/P23F1fingersB,2.1894,5.2397,392.2020,8.0236,0.3636,0.0000,4.9351,13.2535,392.2020,3.9832,27.0000,400.0000,2.2541
FLT/P23/fingers/P23F1/P23F1fingersC,2.0637,6.6779,401.5089,4.0428,0.3636,0.0000,6.1566,5.7081,401.5089,4.9896,13.0000,400.0000,2.9833
FLT/P23/fingers/P23F6/P23F6fingersB,1.9483,4.5044,395.4110,10.6855,0.0909,0.0000,4.6721,16.1428,395.4110,3.9832,27.0000,400.0000,2.3980
FLT/P23/fingers/P23F6/P23F6fingersA,0.7120,1.8463,397.7466,9.9963,0.0000,0.0000,3.6376,34.7510,397.7466,3.0032,57.0000,400.0000,5.1089
FLT/P23/fingers/P23F6/P23F6fingersC,2.0816,4.3312,593.8692,2.1593,0.1818,0.0000,6.6553,5.9509,593.8692,5.5593,13.0000,600.0000,3.1973
FLT/P23/fingers/P23F5/P23F5fingersB,1.0589,2.5829,398.7340,5.4183,0.0000,0.0000,5.1449,11.5974,398.7340,3.9832,27.0000,400.0000,4.8587
FLT/P23/fingers/P23F5/P23F5fingersC,1.2820,3.1078,396.3610,2.7905,0.1818,0.0000,6.3286,4.9938,396.3610,4.9896,13.0000,400.0000,4.9365
FLT/P23/fingers/P23F5/P23F5fingersA,0.7075,2.1319,396.8481,9.6184,0.0000,0.0000,4.2126,22.6240,396.8481,3.0032,57.0000,400.0000,5.9547
FLT/P23/fingers/P23F7/P23F7fingersB,0.9192,2.3552,395.6271,4.4569,0.0000,0.0000,5.1908,11.1363,395.6271,3.9832,27.0000,400.0000,5.6472
FLT/P23/fingers/P23F7/P23F7fingersC,1.7086,3.2557,395.3890,3.1623,0.0909,0.0000,6.0847,5.9127,395.3890,4.9896,13.0000,400.0000,3.5612
FLT/P23/fingers/P23F7/P23F7fingersA,1.1229,2.8951,396.6302,8.4576,0.0000,0.0000,4.1532,23.6187,396.6302,3.0032,57.0000,400.0000,3.6986
FLT/P23/fingers/P23F4/P23F4fingersA,0.7401,2.0737,392.7260,12.1635,0.0000,0.0000,3.7316,31.9703,392.7260,3.0032,57.0000,400.0000,5.0421
FLT/P23/fingers/P23F4/P23F4fingersB,1.0113,2.6669,395.0977,5.5540,0.0000,0.0000,5.3102,10.2156,395.0977,3.9832,27.0000,400.0000,5.2510
FLT/P23/fingers/P23F4/P23F4fingersC,1.3488,2.9371,594.9142,2.1287,0.2727,0.0000,7.1999,4.0740,594.9142,5.5593,13.0000,600.0000,5.3382
FLT/P23/fingers/P23F3/P23F3fingersC,2.8208,6.3899,397.2507,3.4743,0.0909,0.0000,6.1905,5.5147,397.2507,4.9896,13.0000,400.0000,2.1946
FLT/P23/fingers/P23F3/P23F3fingersA,1.6948,3.7891,395.0650,12.1512,0.0909,0.0000,3.7346,32.0902,395.0650,3.0032,57.0000,400.0000,2.2035
FLT/P23/fingers/P23F3/P23F3fingersB,0.5379,2.4243,393.8058,7.8448,0.0909,0.0000,4.8927,13.7188,393.8058,3.9832,27.0000,400.0000,9.0959
FLT/P23/fingers/P23F2/P23F2fingersA,1.2349,3.2249,389.8088,4.9437,0.0000,0.0000,3.9192,27.5902,389.8088,3.0032,57.0000,400.0000,3.1737
FLT/P23/fingers/P23F2/P23F2fingersC,2.3541,5.4429,395.9916,5.1320,0.1818,0.0000,6.3056,5.0705,395.9916,4.9896,13.0000,400.0000,2.6785
FLT/P23/fingers/P23F2/P23F2fingersB,3.1451,7.0697,396.9628,4.3438,0.0909,0.0000,5.1306,11.6642,396.9628,3.9832,27.0000,400.0000,1.6313
FLT/P23/trackpad/P23T5/P23T5trackpadB,0.6072,1.1644,397.6652,2.5850,0.0000,0.0000,5.9878,6.3667,397.6652,3.9832,27.0000,400.0000,9.8616
FLT/P23/trackpad/P23T5/P23T5trackpadA,0.7140,1.3491,392.0680,7.6192,0.0000,0.0000,4.4521,18.7690,392.0680,3.0032,57.0000,400.0000,6.2355
FLT/P23/trackpad/P23T5/P23T5trackpadC,0.8662,2.1528,396.5544,3.0601,0.0909,0.0000,6.1294,5.7468,396.5544,4.9896,13.0000,400.0000,7.0762
