filename, meanMT, stdMT, meanDistance, stdDistance, errorRate,outlierRate, IDe, meanWidth, meanDist, ID, width, distance,TP 
divya-data/FA/divya713/divya7132ndTimeC,2.2544,0.6125,377.7382,75.8119,0.2400,0.0400,5.8605,6.6153,377.7382,4.9896,13.0000,400.0000,2.5996
divya-data/FA/divya713/divya7132ndTimeB,1.6162,0.4622,365.9938,104.0349,0.1200,0.0800,4.9626,12.1265,365.9938,3.9832,27.0000,400.0000,3.0705
divya-data/FA/divya714/divya714fingersA,1.3452,0.6354,397.7525,10.0017,0.0000,0.0000,4.0636,25.3006,397.7525,3.0032,57.0000,400.0000,3.0209
divya-data/FA/divya714/divya714fingersC,2.4917,0.6144,543.5091,160.0964,0.2400,0.0000,6.9642,4.3880,543.5091,5.5593,13.0000,600.0000,2.7950
divya-data/FA/divya714/divya714fingersB,1.6666,0.5259,399.8642,7.6767,0.0800,0.0400,5.2734,10.6132,399.8642,3.9832,27.0000,400.0000,3.1642
divya-data/FA/divya712/divya712fingersC,3.0034,2.0159,498.3234,195.4042,0.4000,0.0000,6.1651,7.0425,498.3234,5.5593,13.0000,600.0000,2.0527
divya-data/FA/divya712/divya712fingersB,1.7517,0.2463,384.5293,48.2899,0.0800,0.0400,4.7951,14.3679,384.5293,3.9832,27.0000,400.0000,2.7375
divya-data/FA/divya712/divya712fingersA,1.9840,1.9075,403.7634,10.6301,0.0800,0.0000,4.1395,24.2872,403.7634,3.0032,57.0000,400.0000,2.0864
P33-data/Mouse/P33M3/P33M3mouseB,0.8711,0.6356,398.5588,7.1236,0.1200,0.0000,5.1395,11.6372,398.5588,3.9832,27.0000,400.0000,5.9002
P33-data/Mouse/P33M3/P33M3mouseA,0.5912,0.1787,398.8955,10.9742,0.0000,0.0000,3.9158,28.3045,398.8955,3.0032,57.0000,400.0000,6.6239
P33-data/Mouse/P33M3/P33M3mouseC,1.2538,0.2748,598.0494,3.2227,0.1200,0.0000,6.6034,6.2147,598.0494,5.5593,13.0000,600.0000,5.2665
P33-data/Mouse/P33M1/P33M1mouse,0.7182,0.2043,398.6506,6.6307,0.0400,0.0000,5.2239,10.9602,398.6506,3.9832,27.0000,400.0000,7.2731
P33-data/Mouse/P33M1/P33M1mouseB,0.7226,0.0993,394.2823,16.6538,0.2000,0.0400,5.5588,8.5460,394.2823,3.9832,27.0000,400.0000,7.6931
P33-data/Mouse/P33M1/P33M1mouseA,0.8428,0.6968,402.4144,8.2466,0.0400,0.0400,4.2776,21.8766,402.4144,3.0032,57.0000,400.0000,5.0757
P33-data/Mouse/P33M1/P33M1mouseC,1.1048,0.1545,399.0362,3.6806,0.2000,0.0000,5.8053,7.2660,399.0362,4.9896,13.0000,400.0000,5.2547
P33-data/Mouse/P33M2/P33M2mouseA,0.5522,0.1149,398.7314,11.5130,0.0000,0.0000,4.2535,22.0617,398.7314,3.0032,57.0000,400.0000,7.7023
P33-data/Mouse/P33M2/P33M2mouseC,1.1793,0.6178,397.5520,6.3194,0.1200,0.0400,6.1297,5.7598,397.5520,4.9896,13.0000,400.0000,5.1976
P33-data/Mouse/P33M2/P33M2mouseB,0.8625,0.3132,401.8746,7.0346,0.2400,0.0000,4.9724,13.2221,401.8746,3.9832,27.0000,400.0000,5.7651
P33-data/FR/P33FR1/P33FR1fingersA,1.4391,0.8108,390.3217,9.1599,0.1200,0.0000,3.9628,26.7482,390.3217,3.0032,57.0000,400.0000,2.7536
P33-data/FR/P33FR1/P33FR1fingersC,2.5396,0.8797,397.7402,3.2604,0.3200,0.0000,6.1208,5.7987,397.7402,4.9896,13.0000,400.0000,2.4102
P33-data/FR/P33FR1/P33FR1fingersB,1.4778,0.2814,382.7901,71.7531,0.0800,0.0400,4.9646,12.6653,382.7901,3.9832,27.0000,400.0000,3.3594
P33-data/FR/P33FR11/P33FR12ndTimeC,4.2550,2.9927,556.9184,88.1917,0.4800,0.0000,6.6727,5.5130,556.9184,5.5593,13.0000,600.0000,1.5682
P33-data/FR/P33FR11/P33FR12ndTimeA,1.4365,0.5952,401.4232,25.5405,0.2000,0.0400,4.0035,26.6922,401.4232,3.0032,57.0000,400.0000,2.7869
P33-data/FR/P33FR11/P33FR12ndTimeB,1.9224,0.9441,392.2721,27.0876,0.2000,0.0400,5.1229,11.5900,392.2721,3.9832,27.0000,400.0000,2.6649
P33-data/FR/P33FR31/P33FR32ndTimeC,2.6305,0.5670,545.0517,105.0513,0.6400,0.0000,6.5037,6.0734,545.0517,5.5593,13.0000,600.0000,2.4724
P33-data/FR/P33FR31/P33FR32ndTimeA,1.0780,0.5067,392.3173,21.7384,0.0800,0.0800,3.9584,26.9729,392.3173,3.0032,57.0000,400.0000,3.6718
P33-data/FR/P33FR31/P33FR32ndTimeB,1.9182,1.1243,395.1288,16.6363,0.0800,0.0800,5.0755,12.0763,395.1288,3.9832,27.0000,400.0000,2.6459
P33-data/FR/P33FR3/P33FR3fingersB,1.4289,0.4465,395.2561,6.7012,0.1600,0.0000,5.1495,11.4588,395.2561,3.9832,27.0000,400.0000,3.6039
P33-data/FR/P33FR3/P33FR3fingersC,1.9811,0.3164,552.3703,132.4109,0.3200,0.0400,6.2404,7.4040,552.3703,5.5593,13.0000,600.0000,3.1499
P33-data/FR/P33FR3/P33FR3fingersA,1.1102,0.2914,371.8294,80.1518,0.2000,0.0400,4.1564,22.0899,371.8294,3.0032,57.0000,400.0000,3.7440
P33-data/FR/P33FR21/P33FR22ndTimeA,2.5042,4.0411,396.4174,41.3563,0.1200,0.0800,4.0330,25.7914,396.4174,3.0032,57.0000,400.0000,1.6105
P33-data/FR/P33FR21/P33FR22ndTimeB,2.0844,0.6387,339.0975,115.3356,0.3600,0.0000,4.6630,13.9347,339.0975,3.9832,27.0000,400.0000,2.2372
P33-data/FR/P33FR21/P33FR22ndTimeC,4.4933,3.0262,340.5536,120.7208,0.3200,0.0000,5.7605,6.4001,340.5536,4.9896,13.0000,400.0000,1.2820
P33-data/FR/P33FR2/P33FR2fingersB,1.2912,0.3721,366.0716,89.6964,0.2800,0.0400,5.0867,11.0991,366.0716,3.9832,27.0000,400.0000,3.9396
P33-data/FR/P33FR2/P33FR2fingersA,1.0150,0.3210,376.8292,72.8899,0.0800,0.0400,4.2252,21.2859,376.8292,3.0032,57.0000,400.0000,4.1626
P33-data/FR/P33FR2/P33FR2fingersC,2.1813,0.6173,394.3974,14.5395,0.3600,0.0400,6.2920,5.0983,394.3974,4.9896,13.0000,400.0000,2.8845
P33-data/Trackpad/P33T1/P33T1trackpadC,1.7450,0.2426,399.6879,2.7776,0.0400,0.0000,6.3166,5.0782,399.6879,4.9896,13.0000,400.0000,3.6198
P33-data/Trackpad/P33T1/P33T1trackpadA,1.2658,0.6236,382.0897,70.3510,0.0400,0.0400,4.1361,23.0420,382.0897,3.0032,57.0000,400.0000,3.2675
P33-data/Trackpad/P33T1/P33T1trackpadB,1.3766,0.2487,394.7147,20.2497,0.0400,0.0400,4.9501,13.1960,394.7147,3.9832,27.0000,400.0000,3.5958
P33-data/Trackpad/P33T3/P33T3trackpadA,1.1349,0.3134,327.5844,142.5551,0.1600,0.0000,4.1346,19.7769,327.5844,3.0032,57.0000,400.0000,3.6432
P33-data/Trackpad/P33T3/P33T3trackpadC,1.7270,0.4687,598.8369,3.3107,0.0400,0.0000,6.8700,5.1638,598.8369,5.5593,13.0000,600.0000,3.9780
P33-data/Trackpad/P33T3/P33T3trackpadB,1.2340,0.3851,398.8412,5.4018,0.0400,0.0000,5.1679,11.4116,398.8412,3.9832,27.0000,400.0000,4.1879
P33-data/Trackpad/P33T2/P33T2trackpadC,1.5269,0.4046,384.6406,70.6733,0.0400,0.0400,6.1400,5.5328,384.6406,4.9896,13.0000,400.0000,4.0212
P33-data/Trackpad/P33T2/P33T2trackpadB,1.4929,0.4954,398.0620,4.4262,0.0000,0.0400,5.2883,10.4534,398.0620,3.9832,27.0000,400.0000,3.5424
P33-data/Trackpad/P33T2/P33T2trackpadA,1.3317,0.2458,396.8869,6.2120,0.0000,0.0000,4.4546,18.9663,396.8869,3.0032,57.0000,400.0000,3.3450
P33-data/FA/P33FA3/P33FA3fingersC,1.9378,0.2424,233.4391,153.2612,0.7600,0.0000,5.8641,4.0779,233.4391,4.9896,13.0000,400.0000,3.0262
P33-data/FA/P33FA3/P33FA3fingersA,1.1856,0.7695,340.1673,124.5261,0.4400,0.0000,3.6782,28.8253,340.1673,3.0032,57.0000,400.0000,3.1024
P33-data/FA/P33FA3/P33FA3fingersB,1.6345,0.2951,339.9881,97.8417,0.4400,0.0000,4.9499,11.3678,339.9881,3.9832,27.0000,400.0000,3.0284
P33-data/FA/P33FA11/P33FA12ndTimeB,1.5116,0.2592,217.2421,146.2431,0.6800,0.0000,4.3261,11.3989,217.2421,3.9832,27.0000,400.0000,2.8619
P33-data/FA/P33FA11/P33FA12ndTimeA,1.0847,0.4228,343.4510,118.8388,0.3200,0.0000,3.7829,26.9060,343.4510,3.0032,57.0000,400.0000,3.4874
P33-data/FA/P33FA11/P33FA12ndTimeC,2.0523,0.9101,355.6528,98.6964,0.5600,0.0000,6.2485,4.7402,355.6528,4.9896,13.0000,400.0000,3.0446
P33-data/FA/P33FA31/P33FA32ndTimeC,1.8070,0.5111,208.5822,168.7189,0.7200,0.0000,5.2855,5.4888,208.5822,4.9896,13.0000,400.0000,2.9249
P33-data/FA/P33FA31/P33FA32ndTimeB,1.2682,0.2596,381.2983,51.7605,0.2800,0.0400,5.0028,12.2750,381.2983,3.9832,27.0000,400.0000,3.9448
P33-data/FA/P33FA31/P33FA32ndTimeA,2.7842,6.0260,340.9700,116.4779,0.4000,0.0000,4.0267,22.2867,340.9700,3.0032,57.0000,400.0000,1.4463
P33-data/FA/P33FA2/P33FA2fingersC,2.9246,0.4375,329.3164,232.5761,0.7600,0.0000,7.1986,2.2573,329.3164,5.5593,13.0000,600.0000,2.4614
P33-data/FA/P33FA2/P33FA2fingersB,1.6644,0.3160,304.1712,126.6644,0.3600,0.0400,4.7402,11.8230,304.1712,3.9832,27.0000,400.0000,2.8481
P33-data/FA/P33FA2/P33FA2fingersA,1.3464,0.3121,333.2497,125.2201,0.4000,0.0400,4.0176,21.9293,333.2497,3.0032,57.0000,400.0000,2.9840
P33-data/FA/P33FA1/P33FA1fingersC,2.2464,0.3282,328.4272,137.1982,0.6000,0.0000,5.4621,7.6232,328.4272,4.9896,13.0000,400.0000,2.4315
P33-data/FA/P33FA1/P33FA1fingersA,1.3131,0.5571,359.4469,99.1178,0.2800,0.0400,3.8539,26.7065,359.4469,3.0032,57.0000,400.0000,2.9349
P33-data/FA/P33FA1/P33FA1fingersB,1.5758,0.1685,221.3682,128.9782,0.7600,0.0000,4.5568,9.8227,221.3682,3.9832,27.0000,400.0000,2.8917
P33-data/FA/P33FA21/P33FA22ndTimeB,1.3849,0.2412,276.8245,154.6892,0.7200,0.0000,4.6209,11.7268,276.8245,3.9832,27.0000,400.0000,3.3366
P33-data/FA/P33FA21/P33FA22ndTimeA,1.0801,0.6918,368.9848,79.8609,0.3200,0.0400,4.1594,21.8729,368.9848,3.0032,57.0000,400.0000,3.8510
P33-data/FA/P33FA21/P33FA22ndTimeC,2.0490,0.5167,197.3620,130.0994,0.7200,0.0000,4.7550,7.5902,197.3620,4.9896,13.0000,400.0000,2.3206
P31-data/Mouse/P31M2/P31M2mouseB,0.7300,0.2041,399.2815,3.6088,0.0000,0.0000,5.2414,10.8419,399.2815,3.9832,27.0000,400.0000,7.1795
P31-data/Mouse/P31M2/P31M2mouseA,0.6892,0.4408,404.1009,16.9651,0.1200,0.0400,4.0707,25.5708,404.1009,3.0032,57.0000,400.0000,5.9066
P31-data/Mouse/P31M2/P31M2mouseC,0.9459,0.3453,398.6420,2.9884,0.2800,0.0000,5.7980,7.2960,398.6420,4.9896,13.0000,400.0000,6.1294
P31-data/Mouse/P31M1/P31M1mouseC,1.0813,0.5060,397.4453,3.0264,0.2000,0.0000,6.2800,5.1811,397.4453,4.9896,13.0000,400.0000,5.8078
P31-data/Mouse/P31M1/P31M1mouseB,0.6730,0.1378,396.7253,4.2457,0.0400,0.0000,5.0469,12.3752,396.7253,3.9832,27.0000,400.0000,7.4992
P31-data/Mouse/P31M1/P31M1mouseA,0.5385,0.1622,403.4238,13.2925,0.0800,0.0000,4.1312,24.4148,403.4238,3.0032,57.0000,400.0000,7.6723
P31-data/Mouse/P31M3/P31M3mouseB,0.7386,0.4595,399.8710,6.3628,0.0400,0.0400,5.1920,11.2469,399.8710,3.9832,27.0000,400.0000,7.0294
P31-data/Mouse/P31M3/P31M3mouseA,0.5060,0.0649,400.5583,17.7110,0.1200,0.0000,4.0704,25.3507,400.5583,3.0032,57.0000,400.0000,8.0444
P31-data/Mouse/P31M3/P31M3mouseC,1.0579,0.3111,598.6054,1.9878,0.0800,0.0000,6.9287,4.9544,598.6054,5.5593,13.0000,600.0000,6.5495
P31-data/FR/P31FR1/P31FR1fingersA,1.1179,0.1955,368.9168,82.3218,0.2800,0.0400,3.8996,26.4938,368.9168,3.0032,57.0000,400.0000,3.4885
P31-data/FR/P31FR1/P31FR1fingersB,1.4718,0.3597,383.2285,46.6624,0.2800,0.0000,4.9133,13.1544,383.2285,3.9832,27.0000,400.0000,3.3382
P31-data/FR/P31FR1/P31FR1fingersC,2.8366,1.0389,396.1897,10.9170,0.4800,0.0800,6.1758,5.5573,396.1897,4.9896,13.0000,400.0000,2.1772
P31-data/FR/P31FR2/P31FR2fingersB,1.7714,0.8407,395.8941,16.2536,0.1200,0.0400,5.1238,11.6898,395.8941,3.9832,27.0000,400.0000,2.8925
P31-data/FR/P31FR2/P31FR2fingersA,1.3415,0.6356,397.2886,12.3854,0.0400,0.0400,4.0310,25.8867,397.2886,3.0032,57.0000,400.0000,3.0049
P31-data/FR/P31FR2/P31FR2fingersC,3.6501,3.9729,565.7030,126.9770,0.3200,0.0800,6.7013,5.4889,565.7030,5.5593,13.0000,600.0000,1.8359
P31-data/FR/P31FR3/P31FR3fingersB,1.6540,1.0887,399.8625,14.1740,0.2400,0.0400,5.2423,10.8502,399.8625,3.9832,27.0000,400.0000,3.1695
P31-data/FR/P31FR3/P31FR3fingersA,1.4579,1.6416,403.6707,12.1188,0.0800,0.0400,4.1274,24.4981,403.6707,3.0032,57.0000,400.0000,2.8311
P31-data/FR/P31FR3/P31FR3fingersC,1.7088,0.4726,400.1307,4.6026,0.1600,0.0400,6.3529,4.9559,400.1307,4.9896,13.0000,400.0000,3.7178
P31-data/Trackpad/P31T2/P31T2trackpadA,1.0623,0.2900,377.0760,74.3288,0.0800,0.0400,4.0157,24.8485,377.0760,3.0032,57.0000,400.0000,3.7801
P31-data/Trackpad/P31T2/P31T2trackpadC,1.6660,0.5194,398.8401,3.1302,0.1600,0.0000,6.0231,6.2288,398.8401,4.9896,13.0000,400.0000,3.6152
P31-data/Trackpad/P31T2/P31T2trackpadB,1.3503,0.5207,396.3523,6.8696,0.0800,0.0000,4.9081,13.6556,396.3523,3.9832,27.0000,400.0000,3.6347
P31-data/Trackpad/P31T1/P31T1trackpadC,1.7104,0.4839,395.8961,4.6226,0.4400,0.0000,6.1896,5.4996,395.8961,4.9896,13.0000,400.0000,3.6188
P31-data/Trackpad/P31T1/P31T1trackpadA,1.2413,0.6887,364.1603,101.0054,0.0800,0.0800,3.8150,27.8531,364.1603,3.0032,57.0000,400.0000,3.0733
P31-data/Trackpad/P31T1/P31T1trackpadB,1.5608,0.7457,397.3162,6.0216,0.0800,0.0000,4.9267,13.5070,397.3162,3.9832,27.0000,400.0000,3.1566
P31-data/Trackpad/P31T3/P31T3trackpadB,1.3331,0.4763,399.6410,6.0490,0.0000,0.0000,4.9048,13.8015,399.6410,3.9832,27.0000,400.0000,3.6791
P31-data/Trackpad/P31T3/P31T3trackpadC,1.5930,0.2910,398.9881,3.4830,0.2000,0.0000,6.1448,5.7196,398.9881,4.9896,13.0000,400.0000,3.8573
P31-data/Trackpad/P31T3/P31T3trackpadA,1.0946,0.4174,380.9334,73.5118,0.0800,0.0400,4.4152,18.7320,380.9334,3.0032,57.0000,400.0000,4.0336
P31-data/FA/P31FA1/P31FA1fingersA,1.2163,0.1678,387.8728,29.3027,0.4800,0.0000,3.6723,33.0128,387.8728,3.0032,57.0000,400.0000,3.0194
P31-data/FA/P31FA1/P31FA1fingersC,2.2223,0.3444,354.9698,56.0516,0.9200,0.0000,9.0431,0.6742,354.9698,4.9896,13.0000,400.0000,4.0693
P31-data/FA/P31FA1/P31FA1fingersB,1.5631,0.1957,267.1410,129.0397,0.6400,0.0000,4.6152,11.3636,267.1410,3.9832,27.0000,400.0000,2.9526
P31-data/FA/P31FA2/P31FA2fingersC,2.3842,1.0612,449.8644,235.6379,0.6800,0.0000,6.4230,5.3046,449.8644,5.5593,13.0000,600.0000,2.6940
P31-data/FA/P31FA2/P31FA2fingersA,1.0793,0.1202,386.6272,71.4002,0.1600,0.0400,4.0043,25.6930,386.6272,3.0032,57.0000,400.0000,3.7102
P31-data/FA/P31FA2/P31FA2fingersB,1.6946,0.3436,327.7387,136.3470,0.4800,0.0000,4.5420,14.7000,327.7387,3.9832,27.0000,400.0000,2.6802
P31-data/FA/P31FA3/P31FA3fingersB,1.5027,1.0096,368.6819,85.5514,0.3600,0.0800,5.0469,11.5011,368.6819,3.9832,27.0000,400.0000,3.3586
P31-data/FA/P31FA3/P31FA3fingersC,1.8986,0.2973,534.5986,74.4941,0.6400,0.0000,6.6827,5.2551,534.5986,5.5593,13.0000,600.0000,3.5198
P31-data/FA/P31FA3/P31FA3fingersA,1.0089,0.3280,400.0126,22.0493,0.2000,0.0000,4.1488,23.8980,400.0126,3.0032,57.0000,400.0000,4.1124
